sweep_window_ns,ber,energy_pj,window_ns
25.0,0.4375,119.99217060894021,25.001249261974078
25.0,0.1875,173.77031342227784,25.009041005590625
25.0,0.125,187.7021046401878,25.001111267678287
25.0,0.5,109.3089892540078,24.98836544012718
25.0,0.125,176.383620718968,24.98105273257393
25.0,0.25,160.70675345520317,25.001561812235593
25.0,0.3125,146.57207069746212,24.979070638030482
25.0,0.5,106.97124373355425,24.99766863208364
25.0,0.125,181.25846670918364,25.00220782393473
25.0,0.1875,162.8082814312875,25.00141524204532
25.0,0.1875,171.73591397736993,24.991304500892298
25.0,0.125,185.0746502385507,24.98623049097529
25.0,0.375,132.06655116154178,25.006306523189696
25.0,0.3125,146.2853535121651,24.997060994060803
25.0,0.5,106.56746964052634,24.99935010879902
25.0,0.5,108.2303746528336,25.00743331357598
25.0,0.3125,148.87131204984422,25.003049983415117
25.0,0.1875,170.4519461088946,24.984551992568065
25.0,0.375,135.0141649802709,25.003604730198607
25.0,0.3125,152.35819965747143,25.005134666353616
25.0,0.375,133.70475409292357,25.003857041863863
25.0,0.1875,168.01245488106733,24.990143281421254
25.0,0.4375,124.6124297559754,25.00592452259906
25.0,0.25,158.08911453962278,24.994561093467155
25.0,0.3125,141.0499777849615,25.002196604825823
25.0,0.375,116.93684344352044,25.008372123286183
25.0,0.375,132.25715664897834,24.9947237554108
25.0,0.25,163.01117894583388,24.999925986179473
25.0,0.375,133.27864106334619,25.00512183141147
25.0,0.25,161.15377569256455,24.999369715440015
25.0,0.3125,143.73602143873433,24.9905277433254
25.0,0.5625,91.97869385560911,25.011017702567404
25.0,0.25,160.681273727405,25.002803920940615
25.0,0.0625,192.12555675809875,24.991310544103026
25.0,0.5,107.84873134261362,25.00051641806058
25.0,0.375,135.82133704854508,25.009369052920388
25.0,0.5,106.76270871568094,25.001392808253808
25.0,0.5625,92.42795273086483,25.007050589720237
25.0,0.0625,195.7455175650349,25.001683563453255
25.0,0.375,136.8432849717835,24.98834140560223
25.0,0.4375,121.87492695375184,24.999707957301183
25.0,0.375,136.7519038188175,24.996334189569527
25.0,0.25,157.99673403148424,25.009311867802452
25.0,0.1875,175.30853088773756,24.99688330236179
25.0,0.25,159.12008040628766,25.002479706690366
25.0,0.4375,124.95396051213453,24.984931553393416
25.0,0.3125,142.46951566310278,24.979717070034276
25.0,0.4375,115.69591644688072,25.0163146749019
25.0,0.4375,113.83767020624488,24.98434129533819
25.0,0.1875,154.92817542612522,25.004360582030603
25.0,0.1875,172.26739618200486,24.99954390582908
25.0,0.25,158.1001289685396,24.995459853195555
25.0,0.3125,149.01473017997586,24.986735579289018
25.0,0.4375,123.77659241302561,25.00150398890123
25.0,0.375,134.85276113590206,24.99375141109255
25.0,0.25,158.39800372233083,24.993261215177476
25.0,0.25,157.92913713711027,25.00283260190677
25.0,0.5625,92.7804256031139,24.991493450739586
25.0,0.375,129.9076810340459,25.007798442216224
25.0,0.375,131.4556549252167,25.00145454568554
25.0,0.375,130.53167775114332,25.016574008478017
25.0,0.25,160.80527905738379,25.021996644083597
25.0,0.3125,148.14681088833098,24.995974195860022
25.0,0.4375,124.75181514386657,24.9931824405224
25.0,0.375,132.6341439536415,25.01242062775637
